Quellzeile,Autor/Herausgeber,Erscheinungsjahr,Titel (Auflage),Ort,Vermerk im Buch,Standort (Raum),Regal,Fach,Anzahl des Exemplares in Thulb,Seitenanzahl,Teil von (Buchreihe etc)
468,"Will, Wilhelm",1932,Saarländische Sprachgeschichte ,Saarbrücken,"Friedrich-Schiller-Universität Jena, Sektion Sprachwissenschaft, WB Germansitik, Abt. Mundartforschung",E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,111,
469,"Wilmanns, W.",1897,"Deutsche Grammatik. Gotisch, Alt-, Mittel- und Neuhochdeutsch",Straßburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,425,
470,"Wintler, J.",1876,Die Kerenzer Mundart des Kantons Glarus ,"Leipzig, Heidelberg",Landesstelle für Thüringische Mundartforschung Jena,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,240,
471,"Horx, Matthias; Wippermann, Peter",1995,Trendbüro. Wie Waren zu Ikonen werden,Düsseldorf,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,472,
472,"Wissmann, Wilhelm",1952,Der Name der Buche ,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,38,Deutsche Akademie der Wissenschaft zu Berlin Heft 50
473,"Wix, Hans",1921,Studien zur westfälischen Dialektgeographie im Süden des Teutoburgerwaldes,Marburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,182 + Karte ,Deutsche Dialektgeographie Heft 9
474,"Wrede, Adam ",1959,Neuer Kölnischer Sprachschatz. Erster Band A-J,Köln,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,,
475,"Wrede, Adam ",1959,Neuer Kölnischer Sprachschatz. Zweiter Band K-R,Köln,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,,
476,"Wrede, Adam ",1959,Neuer Kölnischer Sprachschatz. Dritter Band S-Z,Köln,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,,
477,"Wünschmann, Dietmar",1966,Die Tageszeiten. Ihre Bezeichnung im Deutschen,Marburg,"Friedrich-Schiller-Universität Jena, Sektion Sprachwissenschaft, WB Germansitik, Abt. Mundartforschung",E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,153 + Karten,"Marburger Beiträge zur Germanistik, hrsg. Von Josef Kunz & Ludwig Schmitt"
478,"Wuttke, Adolf",1860,Der deutsche Volksaberglaube der Gegenwart,Hamburg,Landesstelle für Thüringer Mundartforschung Jena,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,268,
479,"Zinsli, Paul; Bandle, Oskar (Hrsg.)",1963,"Sprachleben der Schweiz. Sprachwissenschaft, Namenforschung, Volkskunde",Bern,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,6. von oben,,338 + Tafeln,
480,"Hucke, Herman (Begründer)",1965,Thüringischer Dialektatlas Lieferung 2 (2 Exemplare),Berlin,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,19 Karten (21-40),Deutsche Akademie der Wissenschaften zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur 27
481,"Zender, Matthias (Hrsg.)",1959,"Atlas der deutschen Volkskunde. Neue Folge. Erläuterungen zur 1. Lieferung, Karte 1-12",Marburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,232,
482,"Zender, Matthias (Hrsg.)",1963,"Atlas der deutschen Volkskunde. Neue Folge. Erläuterungen zur 2. Lieferung, Karte 13-24",Marburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,295 (233-528),
483,"Zender, Matthias (Hrsg.)",1964,"Atlas der deutschen Volkskunde. Neue Folge. Erläuterungen zur 3. Lieferung, Karte 25-36",Marburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,223 (529-752),
484,"Zender, Matthias (Hrsg.)",1966,"Atlas der deutschen Volkskunde. Neue Folge. Erläuterungen zur 4. Lieferung, 1. Teil, Karte 37-42",Marburg,,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,223,
485,"Kaiser, Karl (Hrgs.)",1936,Atlas der Pommerschen Volkskunde. Kartenmappe,"Bamberg, Greifswald",Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,Karten ,Veröffentlichungen des Volkskundigen Archivs für Pommern. Band 5
486,,,,,,E 006 Handbibliothek Dialektologie,links das zweite Regal,7. von oben,,,
487,Р. И. Аванесов et. al.,1965,атлас. русских народньіх говоров центральньіх областей к востоку от москвьі. Картьі,,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,Karten ,
488,"Klein, Karl Kurt & Schmitt, Ludwig Erich (Hrsg.)",1965,Tirolischer Sprachatlas 1. Band: Vokalismus,"Innsbruck, Marburg",,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,38 + Karten,Deutscher Sprachatlas. Regionale Sprachatlanten Nr. 3
489,"Bellmann, Günter",1967,Schlesischer Sprachatlas 1. Band: Laut- und Formenatlas (2 Exemplare),Marburg,,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,30 + Karten,Deutscher Sprachatlas. Regionale Sprachatlanten Nr. 4
490,"Bellmann, Günter",1965,Schlesischer Sprachatlas 2. Band: Wortatlas,Marburg,,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,20 + Karten,Deutscher Sprachatlas. Regionale Sprachatlanten Nr. 4
491,"Klein, Karl Kurt & Schmitt, Ludwig Erich (Hrsg.)",1961,"Siebenbürgisch-Deutscher Sprachatlas 1. Band, Teil 1",Marburg,,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,21 + Karten,Deutscher Sprachatlas. Regionale Sprachatlanten Nr. 1
492,"Klein, Karl Kurt & Schmitt, Ludwig Erich (Hrsg.)",1964,"Siebenbürgisch-Deutscher Sprachatlas 1. Band: Land-und Formenatlas, Teil 2",Marburg,,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,Karten ,Deutscher Sprachatlas. Regionale Sprachatlanten Nr. 1
493,"Rein, Kurt & Hildebrandt, Reiner (Hrsg.)",1979,Siebenbürgisch-Deutscher Wortatlas (2 Exemplare),Marburg,,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,20 + Karten,"Deutscher Sprachatlas. Regionale Sprachatlanten Nr. 1, Band 2"
494,"Faßke, H., Jentsch, H., Michalk, S. (Bearbeiter)",1965,Sorbischer Sprachatlas 1. Feldwirtschaftliche Terminologie (2 Exemplare),Bautzen,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,241 + Karten,Deutsche Akademie der Wissenschaften zu Berlin
495,"Faßke, H., Jentsch, H., Michalk, S. (Bearbeiter)",1968,Sorbischer Sprachatlas 2. Viehwirtschaftliche Terminologie ,Bautzen,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,311,Deutsche Akademie der Wissenschaften zu Berlin
496,"Faßke, H., Jentsch, H., Michalk, S. (Bearbeiter)",1972,Sorbischer Sprachatlas 3. Floristische und faunistische Terminologie,Bautzen,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,341,Deutsche Akademie der Wissenschaften zu Berlin
497,"Faßke, H., Jentsch, H., Michalk, S. (Bearbeiter)",1973,Sorbischer Sprachatlas 4. Terminologie des ländlichen Gewerbes,Bautzen,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,309,Deutsche Akademie der Wissenschaften zu Berlin
498,"Faßke, H., Jentsch, H., Michalk, S. (Bearbeiter)",1980,Sorbischer Sprachatlas 5. Terminologie des Sachgebiete Küche und Garten,Bautzen,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,373,Deutsche Akademie der Wissenschaften der DDR
499,"Faßke, H., Jentsch, H., Michalk, S. (Bearbeiter)",1980,Sorbischer Sprachatlas 6. Terminologie der Sachgebiete Körper und Kleidung,Bautzen,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,293,Deutsche Akademie der Wissenschaften der DDR
500,"Dingeldein, Heinrich J.",1991,"Studien zur Wortgeographie der städtischen Alltagssprache in Hessen. Areale, stratische und diachron-konstrative Analysen",Tübingen,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,344,Hessische Sprachatlanten Kleine Reihe - Band 2
501,"Dingeldein, Heinrich J. & Fiebertshäuser, Hans",1989,Hessischer Dialektzensus. Statischer Atlas zum Sprachgebrauch,Tübingen,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 006 Handbibliothek Dialektologie,links das dritte ,1. von oben,,256,Hessische Sprachatlanten Kleine Reihe - Band 3
502,,,,,,E 006 Handbibliothek Dialektologie,,,,,
503,"Sieberg, Bernd",1984,Perfekt und Imperfekt in der gesprochenen Sprache. Untersuchungen zu Gebrauchsregularitäten im Bereich gesprochener Standard- und Rheinischer Umgangssprache mit der ERP-Projekt als Grundlage der Korpusgewinnung,Bonn,"Friedrich-Schiller-Universität Jena, Sektion Sprachwissenschaft, WB Germansitik, Abt. Mundartforschung",E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,269,
504,"Kubczak, Hartmut",1979,Was ist ein Soziolekt? Überlegungen und Symptomfunktionen sprachlicher Zeichen unser besonderer Berücksichtigungen der diastratischen Dimension,Heidelberg,"Friedrich-Schiller-Universität Jena, Sektion Sprachwissenschaft, WB Germansitik, Abt. Mundartforschung",E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,166,Sprachwissenschaftliche Studienbücher 
505,"Büchmann, Georg",1937,Geflügelte Worte. Der Zitatenschatz des deutschen Volkes,Berlin,Landesstelle für thürningische Mundartforschung Jena,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,788,
506,"Fiebertshäuser, Hans",1961,Sprache und Geschichte des nordwestlichen Althessen,Marburg,Dr. Heinz Rosenkranz Jena Fritz-Reuter-Str. 29,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,200 + Karten,Deutsche Dialektgeographie Band 46
507,"Bellmann, Günter",1961,Mundart und Umgangssprache in der Oberlausitz. Sprachgeographische und sprachgeschichtliche Untersuchungen zwischen Schwarzwasser und Lausitzer Neiße,Marburg,,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,204 + Karten,Deutsche Dialektgeographie Band 62
508,Deutsche Akademie der Wissenschaften zu Berlin. Institut für deutsche Sprache und Literatur,1965,Berichte über dialektologische Forschungen in der DDR,Berlin,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,30,
509,"Grosse, Rudolf",1998,Bedeutungserfassung und Bedeutungsbeschreibung in historischen und dialektologischen Wöterbüchern ,Leipzig,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,278,"Abhandlungen der Sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse Band 75, Heft 1"
510,"Clauß, Günter et. al. (Hrsg.)",1976,Wöterbuch der Psychologie,Leipzig,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,,
511,"Behn, Friedrich",1957,Die Entstehung des deutschen Bauernhauses,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,77 + Tafeln,"Berichte über die Verhandlungen der Sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse. Band 103, Heft 3"
512,"Feudel, Günter",1961,Das Evangelistar der Berliner Handschrift MS. GERM. 4° 533. 1. Teil,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,178 + Tafeln ,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur 23/I
513,"Feudel, Günter",1961,Das Evangelistar der Berliner Handschrift MS. GERM. 4° 533. 2. Teil,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,224,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur 23/II
514,"Erben, Johannes",1954,Grundzüge einer Syntax der Sprache Luthers,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,182,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur. 2
515,Deutsche Akademie der Wissenschaft zu Berlin (mehrere Vortragende),1954,Das Institut für deutsche Sprache und Literatur. Vorträge gehalten auf der Eröffnungstagung,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,187 + Karten,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur. 1
516,Deutsche Akademie der Wissenschaft zu Berlin (mehrere Autoren),1956,Fragen und Forschungen im Bereich und Umkreis der germanischen Philologie. Festgabe für Theodor Frings zum 70. Geburtstag 23. Juli 1956,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,427,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur. 8
517,"Flämig, Walter",1959,Zum Konjunktiv in der deutschen Sprache der Gegenwart - Inhalte und Gebrauchsweisen,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,188,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur. 15
518,"Erben, Johannes (Hrsg.)",1961,Ostmitteldeutsche Chrestomathie. Proben der frühen Schreib- und Druckersprache des mitteldeutschen Ostens,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,212,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur. 24
519,"Flämig, Walter",1964,Untersuchungen zum Finalsatz im Deutschen (Synchronie und Diachronie),Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,36,"Sitzungsberichte der deutschen Akademie der Wissenschaften zu Berlin. Klasse für Sprachen, Literatur und Kunst. Jahrgang 1964, Nr. 5"
520,"Ising, Gerhard",1956,Die Erfassung der deutschen Sprache des ausgehenden 17. Jahrhunderts in den Wörterbüchern Matthias Kramers und Kaspar Stielers,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,135,Deutsche Akademie der Wissenschaft zu Berlin. Veröffentlichungen des Instituts für deutsche Sprache und Literatur. 7
521,"Frings, Theodor & Lerchner, Gotthard",1966,Niederländisch und Niederdeutsch. Aufbau und Gliederung des Niederdeutschen,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,153 + Karten,"Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse. Band 110, Heft 6"
522,"Fleischer, Wolfgang",1966,Strukturelle Untersuchungen zur Geschichte des Neuhochdeutschen,Berlin,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,120,"Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse. Band 112, Heft 6"
523,"Wjacslawk, Jakub",1952,Sorbische (Wendische) Bibliographie,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,500,"Berichte über die Verhandlungen der Sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse. Band 98, Heft 3"
524,"Spenter, Arne",1964,Sprachbewegung in der Landschaft um Marburg an der Lahn 1880-1960,Marburg,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,104 + Karten,Deutsche Dialektgeographie. Band 49
525,"Heike, Georg",1964,Zur Phonologie der Stadtkölner Mundart,Marburg,"Friedrich-Schiller-Universität Jena, Sektion Sprachwissenschaft, WB Germansitik, Abt. Mundartforschung",E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,141,Deutsche Dialektgeographie. Band 57
526,"Mitzka, Walther",1959,Grundzüge nordostdeutscher Sprachgeschichte,Marburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,147 + Karten,Deutsche Dialektgeographie. Band 59
527,"Bauer, Erika",1957,Dialektgeographie im südlichen Odenwald und Ried,Marburg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,147,Deutsche Dialektgeographie. Band 43
528,"Lessiak, Primus",1963,Die Mundart von Pernegg in Kärnten,Marburg,"Friedrich-Schiller-Universität Jena, Sektion Sprachwissenschaft, WB Germansitik, Abt. Mundartforschung",E 006 Handbibliothek Dialektologie,links das vierte Regal,1. von oben,,227,Deutsche Dialektgeographie. Band 61
